
============================================================
  FETCH CC FROM BROCARDI.IT
  2026-02-04T02:39:27.084581
  Rate limit: 3.0 req/sec
============================================================

Available codici: CC, CP, CPC, CPP, COST, CDS, CCONS, CDPR

Fetching CC...
(This will take a while due to rate limiting)

2026-02-04 02:39:27 [info     ] Crawling hierarchy             base_url=https://www.brocardi.it/codice-civile/
2026-02-04 02:39:51 [info     ] Found articles                 count=3191
  [1270/3191] 2.75 art/sec | ETA: 697s | Art. 1224
  [1271/3191] 2.76 art/sec | ETA: 697s | Art. 1225
  [1272/3191] 2.76 art/sec | ETA: 697s | Art. 1226
  [1273/3191] 2.76 art/sec | ETA: 696s | Art. 1227
  [1274/3191] 2.76 art/sec | ETA: 696s | Art. 1228
  [1275/3191] 2.76 art/sec | ETA: 695s | Art. 1229
  [1276/3191] 2.75 art/sec | ETA: 697s | Art. 1230
  [1277/3191] 2.75 art/sec | ETA: 696s | Art. 1231
  [1278/3191] 2.75 art/sec | ETA: 696s | Art. 1232
  [1279/3191] 2.75 art/sec | ETA: 695s | Art. 1233
  [1280/3191] 2.75 art/sec | ETA: 695s | Art. 1234
  [1281/3191] 2.75 art/sec | ETA: 695s | Art. 1235
  [1282/3191] 2.75 art/sec | ETA: 694s | Art. 1236
  [1283/3191] 2.75 art/sec | ETA: 694s | Art. 1237
  [1284/3191] 2.75 art/sec | ETA: 693s | Art. 1238
  [1285/3191] 2.75 art/sec | ETA: 693s | Art. 1239
  [1286/3191] 2.75 art/sec | ETA: 693s | Art. 1240
  [1287/3191] 2.75 art/sec | ETA: 692s | Art. 1241
  [1288/3191] 2.75 art/sec | ETA: 692s | Art. 1242
  [1289/3191] 2.75 art/sec | ETA: 692s | Art. 1243
  [1290/3191] 2.75 art/sec | ETA: 691s | Art. 1244
  [1291/3191] 2.75 art/sec | ETA: 691s | Art. 1245
  [1292/3191] 2.75 art/sec | ETA: 690s | Art. 1246
  [1293/3191] 2.75 art/sec | ETA: 690s | Art. 1247
  [1294/3191] 2.75 art/sec | ETA: 690s | Art. 1248
  [1295/3191] 2.75 art/sec | ETA: 689s | Art. 1249
  [1296/3191] 2.75 art/sec | ETA: 689s | Art. 1250
  [1297/3191] 2.75 art/sec | ETA: 688s | Art. 1251
  [1298/3191] 2.75 art/sec | ETA: 688s | Art. 1252
  [1299/3191] 2.75 art/sec | ETA: 688s | Art. 1253
  [1300/3191] 2.75 art/sec | ETA: 687s | Art. 1254
  [1301/3191] 2.75 art/sec | ETA: 687s | Art. 1255
  [1302/3191] 2.75 art/sec | ETA: 686s | Art. 1256
  [1303/3191] 2.75 art/sec | ETA: 686s | Art. 1257
  [1304/3191] 2.75 art/sec | ETA: 686s | Art. 1258
  [1305/3191] 2.75 art/sec | ETA: 685s | Art. 1259
  [1306/3191] 2.75 art/sec | ETA: 685s | Art. 1260
  [1307/3191] 2.75 art/sec | ETA: 684s | Art. 1261
  [1308/3191] 2.75 art/sec | ETA: 684s | Art. 1262
  [1309/3191] 2.75 art/sec | ETA: 684s | Art. 1263
  [1310/3191] 2.75 art/sec | ETA: 683s | Art. 1264
  [1311/3191] 2.75 art/sec | ETA: 683s | Art. 1265
  [1312/3191] 2.75 art/sec | ETA: 682s | Art. 1266
  [1313/3191] 2.75 art/sec | ETA: 682s | Art. 1267
  [1314/3191] 2.75 art/sec | ETA: 682s | Art. 1268
  [1315/3191] 2.75 art/sec | ETA: 681s | Art. 1269
  [1316/3191] 2.75 art/sec | ETA: 681s | Art. 1270
  [1317/3191] 2.75 art/sec | ETA: 680s | Art. 1271
  [1318/3191] 2.75 art/sec | ETA: 680s | Art. 1272
  [1319/3191] 2.75 art/sec | ETA: 680s | Art. 1273
  [1320/3191] 2.75 art/sec | ETA: 679s | Art. 1274
  [1321/3191] 2.75 art/sec | ETA: 679s | Art. 1275
  [1322/3191] 2.75 art/sec | ETA: 678s | Art. 1276
  [1323/3191] 2.75 art/sec | ETA: 678s | Art. 1277
  [1324/3191] 2.75 art/sec | ETA: 678s | Art. 1278
  [1325/3191] 2.75 art/sec | ETA: 677s | Art. 1279
  [1326/3191] 2.75 art/sec | ETA: 677s | Art. 1280
  [1327/3191] 2.75 art/sec | ETA: 677s | Art. 1281
  [1328/3191] 2.75 art/sec | ETA: 676s | Art. 1282
  [1329/3191] 2.76 art/sec | ETA: 676s | Art. 1283
  [1330/3191] 2.76 art/sec | ETA: 675s | Art. 1284
  [1331/3191] 2.76 art/sec | ETA: 675s | Art. 1285
  [1332/3191] 2.76 art/sec | ETA: 675s | Art. 1286
  [1333/3191] 2.76 art/sec | ETA: 674s | Art. 1287
  [1334/3191] 2.76 art/sec | ETA: 674s | Art. 1288
  [1335/3191] 2.75 art/sec | ETA: 674s | Art. 1289
  [1336/3191] 2.75 art/sec | ETA: 674s | Art. 1290
  [1337/3191] 2.76 art/sec | ETA: 673s | Art. 1291
  [1338/3191] 2.76 art/sec | ETA: 673s | Art. 1292
  [1339/3191] 2.76 art/sec | ETA: 672s | Art. 1293
  [1340/3191] 2.76 art/sec | ETA: 672s | Art. 1294
  [1341/3191] 2.76 art/sec | ETA: 671s | Art. 1295
  [1342/3191] 2.76 art/sec | ETA: 671s | Art. 1296
  [1343/3191] 2.76 art/sec | ETA: 670s | Art. 1297
  [1344/3191] 2.76 art/sec | ETA: 670s | Art. 1298
  [1345/3191] 2.76 art/sec | ETA: 670s | Art. 1299
  [1346/3191] 2.76 art/sec | ETA: 669s | Art. 1300
  [1347/3191] 2.76 art/sec | ETA: 669s | Art. 1301
  [1348/3191] 2.76 art/sec | ETA: 669s | Art. 1302
  [1349/3191] 2.76 art/sec | ETA: 668s | Art. 1303
  [1350/3191] 2.76 art/sec | ETA: 668s | Art. 1304
  [1351/3191] 2.76 art/sec | ETA: 667s | Art. 1305
  [1352/3191] 2.76 art/sec | ETA: 667s | Art. 1306
  [1353/3191] 2.76 art/sec | ETA: 667s | Art. 1307
  [1354/3191] 2.76 art/sec | ETA: 666s | Art. 1308
  [1355/3191] 2.76 art/sec | ETA: 666s | Art. 1309
  [1356/3191] 2.76 art/sec | ETA: 665s | Art. 1310
  [1357/3191] 2.76 art/sec | ETA: 665s | Art. 1311
  [1358/3191] 2.76 art/sec | ETA: 665s | Art. 1312
  [1359/3191] 2.76 art/sec | ETA: 664s | Art. 1313
  [1360/3191] 2.76 art/sec | ETA: 664s | Art. 1314
  [1361/3191] 2.76 art/sec | ETA: 663s | Art. 1315
  [1362/3191] 2.76 art/sec | ETA: 663s | Art. 1316
  [1363/3191] 2.76 art/sec | ETA: 663s | Art. 1317
  [1364/3191] 2.76 art/sec | ETA: 662s | Art. 1318
  [1365/3191] 2.76 art/sec | ETA: 662s | Art. 1319
  [1366/3191] 2.76 art/sec | ETA: 661s | Art. 1320
  [1367/3191] 2.76 art/sec | ETA: 661s | Art. 1321
  [1368/3191] 2.76 art/sec | ETA: 661s | Art. 1322
  [1369/3191] 2.76 art/sec | ETA: 660s | Art. 1323
  [1370/3191] 2.76 art/sec | ETA: 660s | Art. 1324
  [1371/3191] 2.76 art/sec | ETA: 660s | Art. 1325
  [1372/3191] 2.76 art/sec | ETA: 659s | Art. 1326
  [1373/3191] 2.76 art/sec | ETA: 659s | Art. 1327
  [1374/3191] 2.76 art/sec | ETA: 658s | Art. 1328
  [1375/3191] 2.76 art/sec | ETA: 658s | Art. 1329
  [1376/3191] 2.76 art/sec | ETA: 658s | Art. 1330
  [1377/3191] 2.76 art/sec | ETA: 657s | Art. 1331
  [1378/3191] 2.76 art/sec | ETA: 657s | Art. 1332
  [1379/3191] 2.76 art/sec | ETA: 656s | Art. 1333
  [1380/3191] 2.76 art/sec | ETA: 656s | Art. 1334
  [1381/3191] 2.76 art/sec | ETA: 656s | Art. 1335
  [1382/3191] 2.76 art/sec | ETA: 655s | Art. 1336
  [1383/3191] 2.76 art/sec | ETA: 655s | Art. 1337
  [1384/3191] 2.76 art/sec | ETA: 654s | Art. 1338
  [1385/3191] 2.76 art/sec | ETA: 654s | Art. 1339
  [1386/3191] 2.76 art/sec | ETA: 654s | Art. 1340
  [1387/3191] 2.76 art/sec | ETA: 653s | Art. 1341
  [1388/3191] 2.76 art/sec | ETA: 653s | Art. 1342
  [1389/3191] 2.76 art/sec | ETA: 652s | Art. 1343
  [1390/3191] 2.76 art/sec | ETA: 652s | Art. 1344
  [1391/3191] 2.76 art/sec | ETA: 652s | Art. 1345
  [1392/3191] 2.76 art/sec | ETA: 651s | Art. 1346
  [1393/3191] 2.76 art/sec | ETA: 651s | Art. 1347
  [1394/3191] 2.76 art/sec | ETA: 651s | Art. 1348
  [1395/3191] 2.76 art/sec | ETA: 650s | Art. 1349
  [1396/3191] 2.76 art/sec | ETA: 650s | Art. 1350
  [1397/3191] 2.76 art/sec | ETA: 649s | Art. 1351
  [1398/3191] 2.76 art/sec | ETA: 649s | Art. 1352
  [1399/3191] 2.76 art/sec | ETA: 649s | Art. 1353
  [1400/3191] 2.76 art/sec | ETA: 648s | Art. 1354
  [1401/3191] 2.76 art/sec | ETA: 648s | Art. 1355
  [1402/3191] 2.76 art/sec | ETA: 647s | Art. 1356
  [1403/3191] 2.76 art/sec | ETA: 647s | Art. 1357
  [1404/3191] 2.76 art/sec | ETA: 647s | Art. 1358
  [1405/3191] 2.76 art/sec | ETA: 646s | Art. 1359
  [1406/3191] 2.76 art/sec | ETA: 646s | Art. 1360
  [1407/3191] 2.76 art/sec | ETA: 646s | Art. 1361
  [1408/3191] 2.76 art/sec | ETA: 645s | Art. 1362
  [1409/3191] 2.76 art/sec | ETA: 645s | Art. 1363
  [1410/3191] 2.76 art/sec | ETA: 644s | Art. 1364
  [1411/3191] 2.76 art/sec | ETA: 644s | Art. 1365
  [1412/3191] 2.76 art/sec | ETA: 644s | Art. 1366
  [1413/3191] 2.76 art/sec | ETA: 643s | Art. 1367
  [1414/3191] 2.76 art/sec | ETA: 643s | Art. 1368
  [1415/3191] 2.76 art/sec | ETA: 642s | Art. 1369
  [1416/3191] 2.76 art/sec | ETA: 642s | Art. 1370
  [1417/3191] 2.76 art/sec | ETA: 642s | Art. 1371
  [1418/3191] 2.76 art/sec | ETA: 641s | Art. 1372
  [1419/3191] 2.77 art/sec | ETA: 641s | Art. 1373
  [1420/3191] 2.77 art/sec | ETA: 640s | Art. 1374
  [1421/3191] 2.77 art/sec | ETA: 640s | Art. 1375
  [1422/3191] 2.77 art/sec | ETA: 640s | Art. 1376
  [1423/3191] 2.77 art/sec | ETA: 639s | Art. 1377
  [1424/3191] 2.77 art/sec | ETA: 639s | Art. 1378
  [1425/3191] 2.77 art/sec | ETA: 639s | Art. 1379
  [1426/3191] 2.77 art/sec | ETA: 638s | Art. 1380
  [1427/3191] 2.77 art/sec | ETA: 638s | Art. 1381
  [1428/3191] 2.77 art/sec | ETA: 637s | Art. 1382
  [1429/3191] 2.77 art/sec | ETA: 637s | Art. 1383
  [1430/3191] 2.77 art/sec | ETA: 637s | Art. 1384
  [1431/3191] 2.77 art/sec | ETA: 636s | Art. 1385
  [1432/3191] 2.77 art/sec | ETA: 636s | Art. 1386
  [1433/3191] 2.77 art/sec | ETA: 635s | Art. 1387
  [1434/3191] 2.77 art/sec | ETA: 635s | Art. 1388
  [1435/3191] 2.77 art/sec | ETA: 635s | Art. 1389
  [1436/3191] 2.77 art/sec | ETA: 634s | Art. 1390
  [1437/3191] 2.77 art/sec | ETA: 634s | Art. 1391
  [1438/3191] 2.77 art/sec | ETA: 634s | Art. 1392
  [1439/3191] 2.77 art/sec | ETA: 633s | Art. 1393
  [1440/3191] 2.77 art/sec | ETA: 633s | Art. 1394
  [1441/3191] 2.77 art/sec | ETA: 632s | Art. 1395
  [1442/3191] 2.77 art/sec | ETA: 632s | Art. 1396
  [1443/3191] 2.77 art/sec | ETA: 632s | Art. 1397
  [1444/3191] 2.77 art/sec | ETA: 631s | Art. 1398
  [1445/3191] 2.77 art/sec | ETA: 631s | Art. 1399
  [1446/3191] 2.77 art/sec | ETA: 630s | Art. 1400
  [1447/3191] 2.77 art/sec | ETA: 630s | Art. 1401
  [1448/3191] 2.77 art/sec | ETA: 630s | Art. 1402
  [1449/3191] 2.77 art/sec | ETA: 629s | Art. 1403
  [1450/3191] 2.77 art/sec | ETA: 629s | Art. 1404
  [1451/3191] 2.77 art/sec | ETA: 628s | Art. 1405
  [1452/3191] 2.77 art/sec | ETA: 628s | Art. 1406
  [1453/3191] 2.77 art/sec | ETA: 628s | Art. 1407
  [1454/3191] 2.77 art/sec | ETA: 627s | Art. 1408
  [1455/3191] 2.77 art/sec | ETA: 627s | Art. 1409
  [1456/3191] 2.77 art/sec | ETA: 627s | Art. 1410
  [1457/3191] 2.77 art/sec | ETA: 626s | Art. 1411
  [1458/3191] 2.77 art/sec | ETA: 626s | Art. 1412
  [1459/3191] 2.77 art/sec | ETA: 625s | Art. 1413
  [1460/3191] 2.77 art/sec | ETA: 625s | Art. 1414
  [1461/3191] 2.77 art/sec | ETA: 625s | Art. 1415
  [1462/3191] 2.77 art/sec | ETA: 624s | Art. 1416
  [1463/3191] 2.77 art/sec | ETA: 624s | Art. 1417
  [1464/3191] 2.77 art/sec | ETA: 624s | Art. 1418
  [1465/3191] 2.77 art/sec | ETA: 623s | Art. 1419
  [1466/3191] 2.77 art/sec | ETA: 623s | Art. 1420
  [1467/3191] 2.77 art/sec | ETA: 622s | Art. 1421
  [1468/3191] 2.77 art/sec | ETA: 622s | Art. 1422
  [1469/3191] 2.77 art/sec | ETA: 622s | Art. 1423
  [1470/3191] 2.77 art/sec | ETA: 621s | Art. 1424
  [1471/3191] 2.77 art/sec | ETA: 621s | Art. 1425
  [1472/3191] 2.77 art/sec | ETA: 620s | Art. 1426
  [1473/3191] 2.77 art/sec | ETA: 620s | Art. 1427
  [1474/3191] 2.77 art/sec | ETA: 620s | Art. 1428
  [1475/3191] 2.77 art/sec | ETA: 619s | Art. 1429
  [1476/3191] 2.77 art/sec | ETA: 619s | Art. 1430
  [1477/3191] 2.77 art/sec | ETA: 619s | Art. 1431
  [1478/3191] 2.77 art/sec | ETA: 618s | Art. 1432
  [1479/3191] 2.77 art/sec | ETA: 618s | Art. 1433
  [1480/3191] 2.77 art/sec | ETA: 617s | Art. 1434
  [1481/3191] 2.77 art/sec | ETA: 617s | Art. 1435
  [1482/3191] 2.77 art/sec | ETA: 617s | Art. 1436
  [1483/3191] 2.77 art/sec | ETA: 616s | Art. 1437
  [1484/3191] 2.77 art/sec | ETA: 616s | Art. 1438
  [1485/3191] 2.77 art/sec | ETA: 615s | Art. 1439
  [1486/3191] 2.77 art/sec | ETA: 615s | Art. 1440
  [1487/3191] 2.77 art/sec | ETA: 615s | Art. 1441
  [1488/3191] 2.77 art/sec | ETA: 614s | Art. 1442
  [1489/3191] 2.77 art/sec | ETA: 614s | Art. 1443
  [1490/3191] 2.77 art/sec | ETA: 614s | Art. 1444
  [1491/3191] 2.77 art/sec | ETA: 613s | Art. 1445
  [1492/3191] 2.77 art/sec | ETA: 613s | Art. 1446
  [1493/3191] 2.77 art/sec | ETA: 612s | Art. 1447
  [1494/3191] 2.77 art/sec | ETA: 612s | Art. 1448
  [1495/3191] 2.77 art/sec | ETA: 612s | Art. 1449
  [1496/3191] 2.77 art/sec | ETA: 611s | Art. 1450
  [1497/3191] 2.77 art/sec | ETA: 611s | Art. 1451
  [1498/3191] 2.77 art/sec | ETA: 610s | Art. 1452
  [1499/3191] 2.77 art/sec | ETA: 610s | Art. 1453
  [1500/3191] 2.77 art/sec | ETA: 610s | Art. 1454
  [1501/3191] 2.77 art/sec | ETA: 609s | Art. 1455
  [1502/3191] 2.77 art/sec | ETA: 609s | Art. 1456
  [1503/3191] 2.77 art/sec | ETA: 609s | Art. 1457
  [1504/3191] 2.77 art/sec | ETA: 608s | Art. 1458
  [1505/3191] 2.77 art/sec | ETA: 608s | Art. 1459
  [1506/3191] 2.77 art/sec | ETA: 607s | Art. 1460
  [1507/3191] 2.77 art/sec | ETA: 607s | Art. 1461
  [1508/3191] 2.77 art/sec | ETA: 607s | Art. 1462
  [1509/3191] 2.77 art/sec | ETA: 606s | Art. 1463
  [1510/3191] 2.77 art/sec | ETA: 606s | Art. 1464
  [1511/3191] 2.77 art/sec | ETA: 605s | Art. 1465
  [1512/3191] 2.77 art/sec | ETA: 605s | Art. 1466
  [1513/3191] 2.77 art/sec | ETA: 605s | Art. 1467
  [1514/3191] 2.77 art/sec | ETA: 604s | Art. 1468
  [1515/3191] 2.77 art/sec | ETA: 604s | Art. 1469
  [1516/3191] 2.78 art/sec | ETA: 604s | Art. 1469bis
  [1517/3191] 2.78 art/sec | ETA: 603s | Art. 1469ter
  [1518/3191] 2.78 art/sec | ETA: 603s | Art. 1469quater
  [1519/3191] 2.78 art/sec | ETA: 602s | Art. 1469quinquies
  [1520/3191] 2.78 art/sec | ETA: 602s | Art. 1469sexies
  [1521/3191] 2.78 art/sec | ETA: 602s | Art. 1470
  [1522/3191] 2.78 art/sec | ETA: 601s | Art. 1471
  [1523/3191] 2.78 art/sec | ETA: 601s | Art. 1472
  [1524/3191] 2.78 art/sec | ETA: 601s | Art. 1473
  [1525/3191] 2.78 art/sec | ETA: 600s | Art. 1474
  [1526/3191] 2.78 art/sec | ETA: 600s | Art. 1475
  [1527/3191] 2.78 art/sec | ETA: 599s | Art. 1476
  [1528/3191] 2.78 art/sec | ETA: 599s | Art. 1477
  [1529/3191] 2.78 art/sec | ETA: 599s | Art. 1478
  [1530/3191] 2.78 art/sec | ETA: 598s | Art. 1479
  [1531/3191] 2.78 art/sec | ETA: 598s | Art. 1480
  [1532/3191] 2.78 art/sec | ETA: 598s | Art. 1481
  [1533/3191] 2.78 art/sec | ETA: 597s | Art. 1482
  [1534/3191] 2.78 art/sec | ETA: 597s | Art. 1483
  [1535/3191] 2.78 art/sec | ETA: 596s | Art. 1484
  [1536/3191] 2.78 art/sec | ETA: 596s | Art. 1485
  [1537/3191] 2.78 art/sec | ETA: 596s | Art. 1486
  [1538/3191] 2.78 art/sec | ETA: 595s | Art. 1487
  [1539/3191] 2.78 art/sec | ETA: 595s | Art. 1488
  [1540/3191] 2.78 art/sec | ETA: 595s | Art. 1489
  [1541/3191] 2.78 art/sec | ETA: 594s | Art. 1490
  [1542/3191] 2.78 art/sec | ETA: 594s | Art. 1491
  [1543/3191] 2.78 art/sec | ETA: 593s | Art. 1492
  [1544/3191] 2.78 art/sec | ETA: 593s | Art. 1493
  [1545/3191] 2.78 art/sec | ETA: 593s | Art. 1494
  [1546/3191] 2.78 art/sec | ETA: 592s | Art. 1495
  [1547/3191] 2.78 art/sec | ETA: 592s | Art. 1496
  [1548/3191] 2.78 art/sec | ETA: 591s | Art. 1497
  [1549/3191] 2.78 art/sec | ETA: 591s | Art. 1498
  [1550/3191] 2.78 art/sec | ETA: 591s | Art. 1499
  [1551/3191] 2.78 art/sec | ETA: 590s | Art. 1500
  [1552/3191] 2.78 art/sec | ETA: 590s | Art. 1501
  [1553/3191] 2.78 art/sec | ETA: 590s | Art. 1502
  [1554/3191] 2.78 art/sec | ETA: 589s | Art. 1503
  [1555/3191] 2.78 art/sec | ETA: 589s | Art. 1504
  [1556/3191] 2.78 art/sec | ETA: 588s | Art. 1505
  [1557/3191] 2.78 art/sec | ETA: 588s | Art. 1506
  [1558/3191] 2.78 art/sec | ETA: 588s | Art. 1507
  [1559/3191] 2.78 art/sec | ETA: 587s | Art. 1508
  [1560/3191] 2.78 art/sec | ETA: 587s | Art. 1509
  [1561/3191] 2.78 art/sec | ETA: 587s | Art. 1510
  [1562/3191] 2.78 art/sec | ETA: 586s | Art. 1511
  [1563/3191] 2.78 art/sec | ETA: 586s | Art. 1512
  [1564/3191] 2.78 art/sec | ETA: 585s | Art. 1513
  [1565/3191] 2.78 art/sec | ETA: 585s | Art. 1514
  [1566/3191] 2.78 art/sec | ETA: 585s | Art. 1515
  [1567/3191] 2.78 art/sec | ETA: 584s | Art. 1516
  [1568/3191] 2.78 art/sec | ETA: 584s | Art. 1517
  [1569/3191] 2.78 art/sec | ETA: 583s | Art. 1518
  [1570/3191] 2.78 art/sec | ETA: 583s | Art. 1519
  [1571/3191] 2.78 art/sec | ETA: 583s | Art. 1519bis
  [1572/3191] 2.78 art/sec | ETA: 583s | Art. 1519ter
  [1573/3191] 2.78 art/sec | ETA: 582s | Art. 1519quater
  [1574/3191] 2.78 art/sec | ETA: 582s | Art. 1519quinquies
  [1575/3191] 2.78 art/sec | ETA: 581s | Art. 1519sexies
  [1576/3191] 2.78 art/sec | ETA: 581s | Art. 1519septies
  [1577/3191] 2.78 art/sec | ETA: 581s | Art. 1519octies
  [1578/3191] 2.78 art/sec | ETA: 580s | Art. 1519
  [1579/3191] 2.78 art/sec | ETA: 580s | Art. 1520
  [1580/3191] 2.78 art/sec | ETA: 579s | Art. 1521
  [1581/3191] 2.78 art/sec | ETA: 579s | Art. 1522
  [1582/3191] 2.78 art/sec | ETA: 579s | Art. 1523
  [1583/3191] 2.78 art/sec | ETA: 578s | Art. 1524
  [1584/3191] 2.78 art/sec | ETA: 578s | Art. 1525
  [1585/3191] 2.78 art/sec | ETA: 577s | Art. 1526
  [1586/3191] 2.78 art/sec | ETA: 577s | Art. 1527
  [1587/3191] 2.78 art/sec | ETA: 577s | Art. 1528
  [1588/3191] 2.78 art/sec | ETA: 576s | Art. 1529
  [1589/3191] 2.78 art/sec | ETA: 576s | Art. 1530
  [1590/3191] 2.78 art/sec | ETA: 576s | Art. 1531
  [1591/3191] 2.78 art/sec | ETA: 575s | Art. 1532
  [1592/3191] 2.78 art/sec | ETA: 575s | Art. 1533
  [1593/3191] 2.78 art/sec | ETA: 575s | Art. 1534
  [1594/3191] 2.78 art/sec | ETA: 574s | Art. 1535
  [1595/3191] 2.78 art/sec | ETA: 574s | Art. 1536
  [1596/3191] 2.78 art/sec | ETA: 573s | Art. 1537
  [1597/3191] 2.78 art/sec | ETA: 573s | Art. 1538
  [1598/3191] 2.78 art/sec | ETA: 573s | Art. 1539
  [1599/3191] 2.78 art/sec | ETA: 572s | Art. 1540
  [1600/3191] 2.78 art/sec | ETA: 572s | Art. 1541
  [1601/3191] 2.78 art/sec | ETA: 572s | Art. 1542
  [1602/3191] 2.78 art/sec | ETA: 571s | Art. 1543
  [1603/3191] 2.78 art/sec | ETA: 571s | Art. 1544
  [1604/3191] 2.78 art/sec | ETA: 570s | Art. 1545
  [1605/3191] 2.78 art/sec | ETA: 570s | Art. 1546
  [1606/3191] 2.78 art/sec | ETA: 570s | Art. 1547
  [1607/3191] 2.78 art/sec | ETA: 569s | Art. 1548
  [1608/3191] 2.78 art/sec | ETA: 569s | Art. 1549
  [1609/3191] 2.78 art/sec | ETA: 568s | Art. 1550
  [1610/3191] 2.78 art/sec | ETA: 568s | Art. 1551
  [1611/3191] 2.78 art/sec | ETA: 569s | Art. 1552
  [1612/3191] 2.78 art/sec | ETA: 568s | Art. 1553
  [1613/3191] 2.78 art/sec | ETA: 568s | Art. 1554
  [1614/3191] 2.78 art/sec | ETA: 567s | Art. 1555
  [1615/3191] 2.78 art/sec | ETA: 567s | Art. 1556
  [1616/3191] 2.78 art/sec | ETA: 567s | Art. 1557
  [1617/3191] 2.78 art/sec | ETA: 566s | Art. 1558
  [1618/3191] 2.78 art/sec | ETA: 566s | Art. 1559
  [1619/3191] 2.78 art/sec | ETA: 566s | Art. 1560
  [1620/3191] 2.78 art/sec | ETA: 565s | Art. 1561
  [1621/3191] 2.78 art/sec | ETA: 565s | Art. 1562
  [1622/3191] 2.78 art/sec | ETA: 564s | Art. 1563
  [1623/3191] 2.78 art/sec | ETA: 564s | Art. 1564
  [1624/3191] 2.78 art/sec | ETA: 564s | Art. 1565
  [1625/3191] 2.78 art/sec | ETA: 563s | Art. 1566
  [1626/3191] 2.78 art/sec | ETA: 563s | Art. 1567
  [1627/3191] 2.78 art/sec | ETA: 563s | Art. 1568
  [1628/3191] 2.78 art/sec | ETA: 563s | Art. 1569
  [1629/3191] 2.78 art/sec | ETA: 562s | Art. 1570
  [1630/3191] 2.78 art/sec | ETA: 562s | Art. 1571
  [1631/3191] 2.78 art/sec | ETA: 561s | Art. 1572
  [1632/3191] 2.78 art/sec | ETA: 561s | Art. 1573
  [1633/3191] 2.78 art/sec | ETA: 560s | Art. 1574
  [1634/3191] 2.78 art/sec | ETA: 560s | Art. 1575
  [1635/3191] 2.78 art/sec | ETA: 560s | Art. 1576
  [1636/3191] 2.78 art/sec | ETA: 559s | Art. 1577
  [1637/3191] 2.78 art/sec | ETA: 559s | Art. 1578
  [1638/3191] 2.78 art/sec | ETA: 559s | Art. 1579
  [1639/3191] 2.78 art/sec | ETA: 558s | Art. 1580
  [1640/3191] 2.78 art/sec | ETA: 558s | Art. 1581
  [1641/3191] 2.78 art/sec | ETA: 557s | Art. 1582
  [1642/3191] 2.78 art/sec | ETA: 557s | Art. 1583
  [1643/3191] 2.78 art/sec | ETA: 557s | Art. 1584
  [1644/3191] 2.78 art/sec | ETA: 557s | Art. 1585
  [1645/3191] 2.78 art/sec | ETA: 557s | Art. 1586
  [1646/3191] 2.78 art/sec | ETA: 556s | Art. 1587
  [1647/3191] 2.78 art/sec | ETA: 556s | Art. 1588
  [1648/3191] 2.78 art/sec | ETA: 555s | Art. 1589
  [1649/3191] 2.78 art/sec | ETA: 555s | Art. 1590
  [1650/3191] 2.78 art/sec | ETA: 555s | Art. 1591
  [1651/3191] 2.78 art/sec | ETA: 554s | Art. 1592
  [1652/3191] 2.78 art/sec | ETA: 554s | Art. 1593
  [1653/3191] 2.78 art/sec | ETA: 554s | Art. 1594
  [1654/3191] 2.78 art/sec | ETA: 553s | Art. 1595
  [1655/3191] 2.78 art/sec | ETA: 553s | Art. 1596
  [1656/3191] 2.78 art/sec | ETA: 553s | Art. 1597
  [1657/3191] 2.78 art/sec | ETA: 552s | Art. 1598
  [1658/3191] 2.78 art/sec | ETA: 552s | Art. 1599
  [1659/3191] 2.78 art/sec | ETA: 551s | Art. 1600
  [1660/3191] 2.78 art/sec | ETA: 551s | Art. 1601
  [1661/3191] 2.78 art/sec | ETA: 551s | Art. 1602
  [1662/3191] 2.78 art/sec | ETA: 550s | Art. 1603
  [1663/3191] 2.78 art/sec | ETA: 550s | Art. 1604
  [1664/3191] 2.78 art/sec | ETA: 549s | Art. 1605
  [1665/3191] 2.78 art/sec | ETA: 549s | Art. 1606
  [1666/3191] 2.78 art/sec | ETA: 549s | Art. 1607
  [1667/3191] 2.78 art/sec | ETA: 548s | Art. 1608
  [1668/3191] 2.78 art/sec | ETA: 548s | Art. 1609
  [1669/3191] 2.78 art/sec | ETA: 548s | Art. 1610
  [1670/3191] 2.78 art/sec | ETA: 547s | Art. 1611
  [1671/3191] 2.78 art/sec | ETA: 547s | Art. 1612
  [1672/3191] 2.78 art/sec | ETA: 547s | Art. 1613
  [1673/3191] 2.78 art/sec | ETA: 546s | Art. 1614
  [1674/3191] 2.78 art/sec | ETA: 546s | Art. 1615
  [1675/3191] 2.78 art/sec | ETA: 545s | Art. 1616
  [1676/3191] 2.78 art/sec | ETA: 545s | Art. 1617
  [1677/3191] 2.78 art/sec | ETA: 545s | Art. 1618
  [1678/3191] 2.78 art/sec | ETA: 544s | Art. 1619
  [1679/3191] 2.78 art/sec | ETA: 544s | Art. 1620
  [1680/3191] 2.78 art/sec | ETA: 544s | Art. 1621
  [1681/3191] 2.78 art/sec | ETA: 543s | Art. 1622
  [1682/3191] 2.78 art/sec | ETA: 543s | Art. 1623
  [1683/3191] 2.78 art/sec | ETA: 542s | Art. 1624
  [1684/3191] 2.78 art/sec | ETA: 542s | Art. 1625
  [1685/3191] 2.78 art/sec | ETA: 542s | Art. 1626
  [1686/3191] 2.78 art/sec | ETA: 541s | Art. 1627
